outcome_voted,control_group,treat_civic,treat_hawthorne,treat_self,treat_neighbors,sex,age,g2000,g2002,median_income,p2004,democrat
0,1,0,0,0,0,male,54,1,1,72478,1,0
1,1,0,0,0,0,female,85,1,1,50610,0,0
1,0,0,1,0,0,male,65,1,1,85674,0,0
0,1,0,0,0,0,female,59,1,1,46554,1,0
0,0,0,1,0,0,female,47,1,1,41212,1,0
0,1,0,0,0,0,male,61,1,1,60255,0,1
0,0,0,0,0,1,female,71,1,1,38758,0,0
1,1,0,0,0,0,male,61,1,1,42255,1,0
0,0,0,0,1,0,female,58,1,1,42670,1,0
1,1,0,0,0,0,female,53,1,1,51288,1,1
0,1,0,0,0,0,male,37,1,1,57473,0,0
0,1,0,0,0,0,male,48,1,0,41852,0,0
0,0,0,0,1,0,male,52,1,1,51959,0,0
0,1,0,0,0,0,female,70,1,1,38040,1,0
0,1,0,0,0,0,male,56,1,1,50633,1,0
0,1,0,0,0,0,male,39,1,0,65232,1,0
0,1,0,0,0,0,female,40,1,1,54065,0,0
0,0,1,0,0,0,female,43,1,0,63693,1,0
0,1,0,0,0,0,female,44,1,1,77596,0,0
0,0,1,0,0,0,female,64,1,1,53789,1,0
1,1,0,0,0,0,male,49,1,1,43838,1,0
0,1,0,0,0,0,male,39,1,1,54837,1,0
1,1,0,0,0,0,male,63,1,1,42670,1,0
0,1,0,0,0,0,female,64,1,1,35092,0,0
0,1,0,0,0,0,female,47,1,0,68929,0,0
1,0,0,0,0,1,male,43,1,1,85885,1,0
0,0,0,1,0,0,male,26,0,0,44084,0,0
0,1,0,0,0,0,female,67,0,1,47083,0,1
1,1,0,0,0,0,female,59,1,1,44267,1,1
1,1,0,0,0,0,female,68,1,1,43838,1,1
0,1,0,0,0,0,female,76,1,1,49116,0,1
1,0,0,0,0,1,male,51,1,1,53865,0,0
0,0,0,0,0,1,female,45,1,1,72207,0,0
1,0,0,0,1,0,male,51,1,1,67333,0,0
1,0,0,0,1,0,female,52,1,1,68383,0,0
0,1,0,0,0,0,female,47,1,1,72478,0,1
0,0,0,0,1,0,male,45,1,0,71528,0,0
1,1,0,0,0,0,male,61,1,1,47941,1,0
1,1,0,0,0,0,male,66,1,1,56556,1,0
0,0,0,1,0,0,female,46,1,1,85592,0,0
0,0,0,1,0,0,female,53,1,1,80707,0,0
0,0,0,0,1,0,male,39,1,0,38523,0,0
0,0,0,1,0,0,female,79,1,1,51411,0,1
0,1,0,0,0,0,female,59,1,1,51003,1,0
0,1,0,0,0,0,male,34,0,1,51452,1,0
1,1,0,0,0,0,female,70,1,1,51959,1,0
0,0,0,1,0,0,female,49,1,1,53402,0,0
0,1,0,0,0,0,male,69,1,1,51262,0,0
0,1,0,0,0,0,female,46,1,1,57564,0,0
0,0,1,0,0,0,female,30,0,0,67893,0,0
1,0,1,0,0,0,female,59,1,1,62039,0,0
0,0,0,0,1,0,male,53,1,1,97699,0,0
0,1,0,0,0,0,male,40,1,1,51262,0,1
1,0,0,1,0,0,female,87,1,1,43458,1,1
0,1,0,0,0,0,male,75,1,1,48646,0,0
0,0,0,0,0,1,female,48,1,1,42209,1,0
0,1,0,0,0,0,male,49,1,1,78049,0,0
0,0,0,0,1,0,male,40,0,0,50003,0,0
1,0,0,0,1,0,female,51,1,1,84858,1,0
1,0,0,0,0,1,male,56,1,1,81841,1,0
0,1,0,0,0,0,male,62,1,1,32868,0,0
1,0,0,0,0,1,female,62,1,0,49969,1,0
1,0,0,0,0,1,female,43,0,1,69868,0,0
0,1,0,0,0,0,male,45,1,1,79413,1,0
0,1,0,0,0,0,male,44,1,0,50514,0,0
0,1,0,0,0,0,female,48,1,1,76342,1,0
1,1,0,0,0,0,female,50,1,1,116049,1,0
0,1,0,0,0,0,male,61,1,1,58874,1,0
0,0,0,1,0,0,male,49,1,1,68383,0,0
1,1,0,0,0,0,female,72,0,0,64212,1,1
1,1,0,0,0,0,male,35,1,1,51857,1,0
0,1,0,0,0,0,female,28,0,0,71528,0,0
1,0,0,1,0,0,female,38,1,1,63693,0,1
0,1,0,0,0,0,female,52,1,1,42050,1,1
0,1,0,0,0,0,female,57,1,1,42255,0,1
0,0,0,0,0,1,male,23,0,0,85333,0,0
0,0,1,0,0,0,male,34,1,1,65232,1,0
0,1,0,0,0,0,female,23,0,0,45773,0,0
1,1,0,0,0,0,female,29,1,1,53649,0,0
0,1,0,0,0,0,female,44,1,0,49864,0,0
0,0,0,0,0,1,female,59,1,0,67570,0,0
1,1,0,0,0,0,female,61,1,1,121141,0,0
0,1,0,0,0,0,male,65,1,1,57366,1,0
1,1,0,0,0,0,male,47,1,1,51250,1,0
0,0,0,1,0,0,male,64,1,0,45863,0,0
0,0,0,0,1,0,female,47,1,1,48646,1,0
0,0,0,0,0,1,male,56,1,1,97699,0,0
0,1,0,0,0,0,male,47,1,1,68383,0,0
0,1,0,0,0,0,female,22,0,0,51959,0,0
0,1,0,0,0,0,male,69,1,1,70538,1,0
1,0,0,0,1,0,female,41,1,1,65651,1,0
1,0,0,0,0,1,male,46,1,0,41733,0,0
0,1,0,0,0,0,female,57,0,1,33413,1,0
0,1,0,0,0,0,male,66,1,0,49306,1,0
0,1,0,0,0,0,male,42,0,1,60126,1,0
0,0,0,1,0,0,female,51,1,1,50003,0,0
0,0,0,1,0,0,male,41,1,1,47606,0,0
0,0,0,0,0,1,female,56,1,1,57473,1,1
0,1,0,0,0,0,female,45,1,1,48097,1,0
1,0,0,0,0,1,male,36,1,1,58503,1,0
1,0,0,0,1,0,female,57,1,1,53865,0,0
0,1,0,0,0,0,male,62,1,0,36996,0,0
0,0,0,1,0,0,male,51,1,1,52697,1,0
1,0,0,0,0,1,female,52,1,1,95828,1,0
1,1,0,0,0,0,female,54,1,1,52345,1,0
0,1,0,0,0,0,male,45,1,1,85333,0,0
1,0,0,0,0,1,male,77,1,1,45994,0,0
0,1,0,0,0,0,male,51,0,0,55851,0,0
0,0,0,1,0,0,female,94,1,1,61555,0,0
0,0,1,0,0,0,male,79,1,1,51181,0,0
1,0,0,0,1,0,female,49,1,1,74769,0,0
1,1,0,0,0,0,female,58,1,0,57963,1,0
1,0,0,1,0,0,female,55,1,1,81841,1,0
1,0,1,0,0,0,female,60,0,0,52579,1,0
0,0,0,0,1,0,female,57,1,1,63560,0,0
0,1,0,0,0,0,female,46,1,1,72478,1,0
1,0,1,0,0,0,female,37,1,1,33880,1,0
0,0,1,0,0,0,female,59,1,1,43088,0,0
1,1,0,0,0,0,female,51,1,1,69868,0,1
1,1,0,0,0,0,male,32,1,1,55000,0,0
0,0,0,0,1,0,male,60,1,1,138884,0,0
0,1,0,0,0,0,female,37,1,1,64891,0,0
0,1,0,0,0,0,male,51,1,1,48097,0,0
1,1,0,0,0,0,female,34,1,1,60749,0,0
0,0,0,0,0,1,male,67,1,1,40395,1,0
0,1,0,0,0,0,female,62,1,0,43427,1,0
0,0,0,0,0,1,female,42,1,1,66333,1,0
0,1,0,0,0,0,male,39,0,0,42204,1,0
0,0,1,0,0,0,female,90,1,1,63341,0,0
0,1,0,0,0,0,female,52,1,1,36996,0,0
0,1,0,0,0,0,male,57,0,0,39052,0,0
1,0,1,0,0,0,female,42,0,0,66646,1,0
0,0,0,0,0,1,male,31,1,1,48097,0,1
1,0,0,1,0,0,male,47,1,1,57473,1,0
1,0,0,0,1,0,male,68,1,1,39223,1,0
0,1,0,0,0,0,female,64,1,0,53843,0,0
0,1,0,0,0,0,female,55,0,1,48152,1,0
1,0,0,1,0,0,female,38,1,1,57450,1,0
1,0,0,0,1,0,male,57,0,1,90405,1,0
1,1,0,0,0,0,male,37,1,1,43479,1,0
0,1,0,0,0,0,male,48,1,1,54120,1,0
1,0,0,1,0,0,female,39,1,1,63560,1,0
0,0,0,0,0,1,female,55,1,1,75247,1,1
0,1,0,0,0,0,female,51,1,1,51109,0,0
1,1,0,0,0,0,male,37,1,1,72207,0,0
0,1,0,0,0,0,male,40,0,1,63693,0,0
0,0,0,1,0,0,male,30,0,0,72453,0,0
1,0,1,0,0,0,female,81,0,1,36864,0,0
0,1,0,0,0,0,female,74,1,0,67570,1,0
1,1,0,0,0,0,male,59,1,1,44867,0,1
0,1,0,0,0,0,male,65,1,0,45504,0,0
1,0,0,0,0,1,female,43,1,1,66319,1,0
1,0,0,1,0,0,female,61,1,1,63560,1,0
0,1,0,0,0,0,male,63,1,1,43881,0,1
0,1,0,0,0,0,male,51,1,1,44143,0,1
0,0,1,0,0,0,male,32,1,1,55551,1,1
1,0,0,1,0,0,male,56,1,1,87719,0,0
0,0,0,1,0,0,male,37,1,1,62606,0,0
0,1,0,0,0,0,male,52,1,0,50610,0,1
1,1,0,0,0,0,male,50,1,1,57644,1,0
0,1,0,0,0,0,male,55,0,0,57473,0,0
1,1,0,0,0,0,male,59,1,1,85592,0,0
1,0,0,1,0,0,male,88,1,0,47106,0,0
1,0,1,0,0,0,male,75,1,1,42286,0,1
0,1,0,0,0,0,female,79,1,1,45773,1,0
1,1,0,0,0,0,male,72,1,0,48646,1,0
0,1,0,0,0,0,female,72,1,0,41214,0,1
1,0,0,0,1,0,male,84,1,1,46822,0,0
0,1,0,0,0,0,female,70,0,1,55625,1,0
0,0,1,0,0,0,male,59,1,1,30921,0,1
0,1,0,0,0,0,female,46,1,1,120269,0,0
0,0,0,1,0,0,female,56,1,1,52366,1,1
0,0,0,0,0,1,male,45,1,1,43673,0,0
1,0,0,1,0,0,male,47,1,1,78049,0,0
0,1,0,0,0,0,male,22,0,0,53351,0,1
1,1,0,0,0,0,female,63,1,1,70230,0,0
0,1,0,0,0,0,male,57,1,1,42213,1,0
1,1,0,0,0,0,female,60,1,1,55936,1,0
0,1,0,0,0,0,male,46,1,0,66646,0,0
0,1,0,0,0,0,male,41,1,1,66640,0,0
0,1,0,0,0,0,male,55,1,1,50633,0,0
1,1,0,0,0,0,male,64,1,1,72207,0,1
0,0,0,1,0,0,male,62,1,1,52366,0,1
1,0,1,0,0,0,male,55,1,1,51762,1,0
1,1,0,0,0,0,male,75,0,0,33413,1,0
1,1,0,0,0,0,female,63,1,1,45863,0,0
0,0,1,0,0,0,female,48,1,1,39931,0,0
1,0,0,0,1,0,male,58,1,1,109088,0,0
0,0,0,0,1,0,male,77,1,1,46554,1,0
0,0,0,0,1,0,male,26,1,1,57664,0,1
0,1,0,0,0,0,female,69,1,1,42255,1,0
0,0,1,0,0,0,male,72,1,0,35197,0,0
0,1,0,0,0,0,male,64,1,0,66640,0,0
1,0,0,0,1,0,female,73,0,0,41719,1,1
0,1,0,0,0,0,female,51,1,1,54837,1,0
0,0,0,0,1,0,male,23,0,0,44688,0,0
1,0,0,0,1,0,male,31,0,0,33413,0,0
1,1,0,0,0,0,female,56,1,1,32000,1,0
0,1,0,0,0,0,male,43,1,1,79413,0,0
1,0,0,0,0,1,male,51,1,1,95694,0,0
0,1,0,0,0,0,male,44,1,1,60749,0,0
1,0,0,0,1,0,female,23,0,0,63341,0,1
0,1,0,0,0,0,female,51,1,1,65232,1,0
0,0,0,0,0,1,male,45,1,1,60126,0,0
0,1,0,0,0,0,female,53,1,1,67217,1,0
1,1,0,0,0,0,female,28,1,0,45610,1,0
0,1,0,0,0,0,male,39,0,0,60749,0,0
0,1,0,0,0,0,male,74,1,1,50543,0,0
1,1,0,0,0,0,male,60,1,1,44503,0,0
1,0,0,0,0,1,male,60,1,0,37778,1,0
0,1,0,0,0,0,male,66,1,1,60749,1,0
0,1,0,0,0,0,female,41,1,1,65413,0,0
0,1,0,0,0,0,female,72,1,1,40959,0,0
0,0,0,0,1,0,male,62,1,1,47920,0,1
0,1,0,0,0,0,female,57,1,0,65390,0,0
0,0,0,0,1,0,male,37,1,1,40395,0,0
0,0,0,0,0,1,male,50,1,0,35920,1,0
0,1,0,0,0,0,male,24,0,0,45331,0,0
1,1,0,0,0,0,male,41,1,1,63341,0,0
0,0,0,1,0,0,female,61,0,1,31549,1,0
0,0,0,1,0,0,male,48,1,1,69977,1,0
0,1,0,0,0,0,male,58,1,1,56607,0,0
1,0,0,0,1,0,male,51,1,1,42534,1,0
0,1,0,0,0,0,male,56,0,0,58117,0,0
0,1,0,0,0,0,female,56,1,1,63693,0,0
0,0,0,1,0,0,male,87,1,1,41648,0,0
1,1,0,0,0,0,male,47,1,1,38758,1,0
1,1,0,0,0,0,male,58,1,1,49884,1,0
0,1,0,0,0,0,male,61,1,1,53865,0,0
0,0,0,1,0,0,female,56,1,1,109413,1,1
1,0,1,0,0,0,female,52,1,1,73460,0,0
1,0,0,1,0,0,male,25,0,0,97699,0,0
0,0,0,0,0,1,male,28,0,0,51262,0,0
0,0,0,0,0,1,female,59,1,1,76342,1,0
0,1,0,0,0,0,male,62,1,0,30921,1,0
0,1,0,0,0,0,male,60,1,1,75636,1,0
0,0,0,0,1,0,female,28,0,0,64212,1,0
0,1,0,0,0,0,female,26,0,0,63560,0,0
0,0,0,1,0,0,male,38,1,1,52579,1,0
0,0,0,1,0,0,male,48,1,0,71956,0,0
1,0,0,0,1,0,male,73,1,1,47074,1,0
1,1,0,0,0,0,male,73,1,1,38189,0,0
1,1,0,0,0,0,male,36,0,1,70538,1,0
1,0,0,1,0,0,male,70,1,1,38189,0,1
1,1,0,0,0,0,female,45,0,1,49884,1,0
1,1,0,0,0,0,female,87,1,0,38036,1,0
1,0,0,0,0,1,female,58,1,1,72207,1,0
0,1,0,0,0,0,male,45,1,1,38324,1,0
0,1,0,0,0,0,male,70,0,1,48821,1,0
0,1,0,0,0,0,male,28,0,0,85592,0,1
0,0,0,0,0,1,female,49,1,0,90405,1,0
0,1,0,0,0,0,male,48,1,1,42294,0,0
1,0,1,0,0,0,female,48,1,1,62473,1,1
1,0,1,0,0,0,female,37,1,1,54120,1,0
0,1,0,0,0,0,male,25,0,0,71307,0,0
1,0,1,0,0,0,female,46,0,1,63693,1,0
1,1,0,0,0,0,male,51,1,1,118146,0,0
0,1,0,0,0,0,female,58,1,1,42637,0,0
0,1,0,0,0,0,female,47,1,0,54628,1,0
1,0,0,1,0,0,female,61,1,1,41893,0,0
0,0,0,0,0,1,female,24,0,0,84858,1,0
1,1,0,0,0,0,female,74,1,1,51473,0,0
1,1,0,0,0,0,male,53,1,1,45863,0,0
0,1,0,0,0,0,male,68,1,0,68539,0,0
0,0,0,0,0,1,male,41,1,1,85333,1,0
0,0,0,0,1,0,male,25,0,1,56128,1,0
1,0,1,0,0,0,male,41,1,1,73460,0,0
0,1,0,0,0,0,male,50,1,1,69868,0,0
0,1,0,0,0,0,female,46,1,1,48938,1,0
1,1,0,0,0,0,female,41,1,1,72453,0,0
1,1,0,0,0,0,male,40,0,0,52465,1,0
0,0,0,0,0,1,female,53,1,1,68383,0,0
0,1,0,0,0,0,female,44,1,1,60846,0,0
0,1,0,0,0,0,female,40,1,1,97699,0,0
0,0,1,0,0,0,female,43,1,1,66640,0,0
1,1,0,0,0,0,male,66,1,1,43838,1,0
0,0,0,0,0,1,female,50,1,1,72207,0,0
0,0,0,0,1,0,male,62,1,1,63693,0,0
0,1,0,0,0,0,female,40,1,1,54120,1,0
1,1,0,0,0,0,male,77,0,1,65232,1,0
0,0,0,0,0,1,female,72,0,1,43458,1,0
0,1,0,0,0,0,female,55,1,1,45773,0,0
0,1,0,0,0,0,female,61,1,1,58719,0,0
0,1,0,0,0,0,female,57,1,1,51959,0,0
0,0,0,0,1,0,female,48,1,1,40777,1,0
0,1,0,0,0,0,male,64,0,1,72453,0,0
1,1,0,0,0,0,male,56,1,1,41214,1,0
1,1,0,0,0,0,female,55,1,1,63560,1,0
0,1,0,0,0,0,male,103,0,1,33037,0,0
1,0,1,0,0,0,female,57,1,1,63560,1,0
1,1,0,0,0,0,female,51,1,1,50854,0,0
0,1,0,0,0,0,male,60,1,1,49834,0,1
0,1,0,0,0,0,male,54,1,1,59938,0,0
1,1,0,0,0,0,male,41,1,1,68539,1,0
0,1,0,0,0,0,male,70,1,1,51762,1,0
1,0,1,0,0,0,female,46,1,0,78946,0,0
0,1,0,0,0,0,male,78,1,1,84858,0,0
0,0,1,0,0,0,male,58,1,1,90405,0,0
0,1,0,0,0,0,male,34,1,1,90405,1,0
1,1,0,0,0,0,female,52,1,1,54120,0,0
0,1,0,0,0,0,male,87,1,1,38523,0,0
0,0,1,0,0,0,male,43,1,1,85885,1,0
0,1,0,0,0,0,male,52,1,1,51250,0,0
1,1,0,0,0,0,male,82,1,1,44565,0,0
1,0,0,1,0,0,male,64,1,1,62891,1,1
0,1,0,0,0,0,female,76,1,0,30921,1,0
0,0,1,0,0,0,male,52,1,1,38940,1,0
1,1,0,0,0,0,male,47,1,1,68539,0,0
1,0,0,0,0,1,female,61,1,1,45084,1,0
1,0,0,0,1,0,female,47,1,1,51262,1,0
0,1,0,0,0,0,male,55,1,1,36226,0,0
0,0,0,0,1,0,female,78,1,1,42213,0,0
1,1,0,0,0,0,male,76,1,1,47606,1,0
0,1,0,0,0,0,female,76,0,0,72157,1,0
0,1,0,0,0,0,female,35,1,0,71528,0,0
0,1,0,0,0,0,male,54,1,1,66143,0,0
0,0,0,0,1,0,male,68,1,1,95694,0,0
0,0,0,0,0,1,male,68,0,1,40242,0,0
0,1,0,0,0,0,female,68,1,1,70230,0,0
0,1,0,0,0,0,male,66,1,0,35118,0,0
0,1,0,0,0,0,male,25,0,0,53660,0,0
0,1,0,0,0,0,male,28,1,1,79413,0,0
0,0,0,1,0,0,female,53,1,1,51109,1,0
0,1,0,0,0,0,female,61,1,1,71736,0,0
1,1,0,0,0,0,male,63,1,1,52335,1,0
1,0,0,1,0,0,female,61,1,1,49911,0,1
0,0,0,0,1,0,female,51,0,1,56556,0,0
0,1,0,0,0,0,female,78,1,1,50521,1,0
0,0,1,0,0,0,female,26,1,1,91497,0,0
1,1,0,0,0,0,female,85,1,1,43895,0,1
0,0,0,0,0,1,male,42,1,1,85885,0,0
1,0,0,1,0,0,male,59,1,1,48821,1,0
1,1,0,0,0,0,female,60,1,1,47074,0,0
1,0,1,0,0,0,female,63,1,1,45192,1,0
1,1,0,0,0,0,male,47,1,1,53402,0,0
0,1,0,0,0,0,female,62,0,1,63396,1,0
0,1,0,0,0,0,female,29,1,1,75724,1,0
0,1,0,0,0,0,male,26,1,0,70000,0,0
0,1,0,0,0,0,female,58,1,1,50690,0,1
0,1,0,0,0,0,female,54,1,1,51857,0,0
1,1,0,0,0,0,male,45,0,1,52254,1,0
0,1,0,0,0,0,male,65,1,1,41212,1,0
0,0,0,0,1,0,female,60,1,1,41719,0,0
0,0,0,1,0,0,male,45,1,1,42209,1,0
0,1,0,0,0,0,female,60,1,1,53472,0,0
1,1,0,0,0,0,female,43,1,1,81058,1,0
1,1,0,0,0,0,female,61,1,1,87719,0,0
1,1,0,0,0,0,male,64,1,1,40493,0,0
0,0,0,1,0,0,female,80,1,1,87719,0,0
1,1,0,0,0,0,male,57,1,1,100473,1,0
0,0,0,0,1,0,female,82,1,1,85920,0,0
1,0,0,0,0,1,female,54,1,1,60168,0,0
0,1,0,0,0,0,male,54,1,1,74769,1,0
0,1,0,0,0,0,female,55,1,1,116049,0,0
0,1,0,0,0,0,female,44,0,0,61439,0,0
0,1,0,0,0,0,male,47,1,1,77596,1,0
0,0,0,1,0,0,male,60,1,1,67217,0,0
1,1,0,0,0,0,male,56,1,1,52345,1,1
1,0,1,0,0,0,female,60,1,1,96691,0,0
1,1,0,0,0,0,female,42,1,0,83657,1,0
0,1,0,0,0,0,female,34,1,1,110434,1,0
0,1,0,0,0,0,female,55,1,1,58874,0,0
0,1,0,0,0,0,female,52,1,1,42463,1,0
0,0,0,0,1,0,female,50,1,1,52465,0,0
1,0,0,0,0,1,male,45,1,1,47606,0,0
1,1,0,0,0,0,male,71,0,1,40959,0,1
1,0,0,1,0,0,female,64,1,1,49149,0,0
0,0,1,0,0,0,female,31,0,0,45610,1,1
1,1,0,0,0,0,male,63,1,1,36996,1,0
1,1,0,0,0,0,male,35,1,1,80809,1,0
1,0,0,0,1,0,male,50,0,1,60168,0,1
0,1,0,0,0,0,female,61,1,0,30661,1,0
1,0,0,1,0,0,female,75,1,1,66229,0,0
0,1,0,0,0,0,male,80,1,1,52722,1,0
0,1,0,0,0,0,male,56,1,1,53660,1,1
0,1,0,0,0,0,male,60,1,1,32042,0,0
1,1,0,0,0,0,female,59,1,1,41214,1,0
0,1,0,0,0,0,female,38,1,1,52345,1,0
1,0,0,1,0,0,female,59,1,1,40956,1,0
0,1,0,0,0,0,male,48,1,1,59211,0,0
0,1,0,0,0,0,male,53,1,1,39043,0,0
0,0,0,0,1,0,female,63,0,0,66229,0,0
0,0,0,1,0,0,male,39,1,1,63082,0,0
0,0,0,1,0,0,female,50,1,1,52345,0,1
0,1,0,0,0,0,male,79,1,1,60335,1,0
0,0,1,0,0,0,female,56,1,0,69868,0,0
0,0,0,1,0,0,female,23,0,0,43381,1,1
0,0,0,0,1,0,male,34,1,1,43838,1,0
0,1,0,0,0,0,female,78,1,1,68383,0,0
0,0,1,0,0,0,male,44,1,0,54837,0,0
1,1,0,0,0,0,female,47,1,1,60442,0,0
1,0,0,1,0,0,male,62,1,1,46557,1,0
1,0,0,0,0,1,male,76,1,1,54837,0,0
1,1,0,0,0,0,female,31,1,1,33880,1,0
0,0,0,1,0,0,female,48,0,0,49773,0,0
0,1,0,0,0,0,male,54,1,1,47067,1,0
0,0,0,1,0,0,male,72,1,1,52777,0,0
0,1,0,0,0,0,male,71,1,1,44954,0,0
0,0,0,0,0,1,male,45,1,1,70538,1,0
1,1,0,0,0,0,male,75,1,1,50690,1,0
1,1,0,0,0,0,female,60,1,0,32014,0,1
0,0,1,0,0,0,male,22,0,0,47466,0,1
0,0,0,0,1,0,female,46,1,1,66229,0,1
0,1,0,0,0,0,female,35,1,1,53865,1,0
0,0,1,0,0,0,male,49,1,1,63693,0,0
0,1,0,0,0,0,male,22,0,0,68383,0,0
0,0,0,1,0,0,male,40,1,1,72207,0,0
0,1,0,0,0,0,male,45,1,1,63082,0,0
1,1,0,0,0,0,female,53,1,1,73460,0,1
1,0,0,0,0,1,male,68,1,1,67893,1,0
0,1,0,0,0,0,female,55,1,1,61070,1,0
0,1,0,0,0,0,male,54,1,0,72951,0,0
0,0,0,0,1,0,male,57,1,1,65232,0,0
0,1,0,0,0,0,female,54,1,1,73734,0,0
0,1,0,0,0,0,female,27,0,1,53660,0,0
1,1,0,0,0,0,female,38,1,1,67893,0,0
1,1,0,0,0,0,female,69,1,1,53377,1,0
1,1,0,0,0,0,male,79,1,1,69868,1,0
1,1,0,0,0,0,female,52,1,1,63169,1,0
0,1,0,0,0,0,female,26,1,0,41006,0,0
1,0,1,0,0,0,male,46,1,1,43750,0,0
0,0,1,0,0,0,female,35,1,1,47941,0,1
0,1,0,0,0,0,female,51,1,1,54094,0,0
0,0,0,0,1,0,male,64,1,1,72207,1,0
0,1,0,0,0,0,female,82,1,1,33953,0,1
0,1,0,0,0,0,female,37,1,1,48333,0,0
0,1,0,0,0,0,male,53,0,1,63693,1,0
0,0,0,0,1,0,female,55,1,1,71956,0,0
0,1,0,0,0,0,female,74,1,1,81830,0,0
0,0,0,0,1,0,male,75,1,1,52722,0,0
1,0,0,1,0,0,female,47,1,1,54120,0,1
0,1,0,0,0,0,female,27,1,0,50543,1,0
0,1,0,0,0,0,female,77,1,1,42670,1,0
0,0,1,0,0,0,male,40,1,1,45863,0,0
0,1,0,0,0,0,male,41,1,1,50009,0,0
0,0,0,0,0,1,male,47,1,1,66640,0,0
0,1,0,0,0,0,female,44,1,1,47074,1,0
0,0,0,0,0,1,female,52,1,1,66319,1,0
1,0,0,1,0,0,female,67,1,0,47534,1,0
1,1,0,0,0,0,male,59,1,1,56246,0,0
1,0,1,0,0,0,male,46,1,1,72685,0,0
0,0,1,0,0,0,male,63,1,1,85920,1,0
1,0,0,1,0,0,female,68,1,1,54837,0,0
0,1,0,0,0,0,male,56,1,1,42263,0,0
0,1,0,0,0,0,male,54,1,1,50764,1,0
1,1,0,0,0,0,female,58,1,0,64315,1,1
0,0,0,1,0,0,female,55,1,1,84858,1,0
1,0,0,0,0,1,male,44,1,1,83657,1,0
1,0,0,0,1,0,male,75,1,1,35118,1,0
0,1,0,0,0,0,female,36,1,1,60749,0,0
1,1,0,0,0,0,male,38,1,1,59938,1,0
1,1,0,0,0,0,female,47,1,1,47669,0,0
1,0,1,0,0,0,female,61,1,1,51959,0,0
0,0,0,0,1,0,female,54,1,1,57450,0,0
0,0,0,0,0,1,male,23,0,0,78946,0,0
1,0,0,0,0,1,male,50,1,1,66229,0,0
0,0,1,0,0,0,male,61,1,1,41214,1,1
1,0,0,0,1,0,female,54,1,1,71307,1,0
0,1,0,0,0,0,female,57,0,1,53377,0,0
1,1,0,0,0,0,male,50,1,1,56128,0,0
0,1,0,0,0,0,female,84,1,0,35205,0,0
1,1,0,0,0,0,female,47,0,1,70230,1,0
0,1,0,0,0,0,male,61,1,1,66640,0,0
0,1,0,0,0,0,female,54,1,1,50000,1,0
1,0,1,0,0,0,male,35,1,0,53351,1,0
0,1,0,0,0,0,male,72,0,1,63341,0,1
0,1,0,0,0,0,male,53,1,1,50690,1,1
0,1,0,0,0,0,male,84,1,0,45729,1,0
0,1,0,0,0,0,female,52,1,1,95828,0,0
1,1,0,0,0,0,male,57,1,1,118146,0,0
0,0,0,0,0,1,female,88,1,1,44325,0,1
0,1,0,0,0,0,female,47,1,1,44084,1,0
1,0,0,0,1,0,male,62,1,1,118146,0,0
1,0,0,1,0,0,male,82,1,1,43673,1,0
0,0,0,0,0,1,male,57,1,1,51857,1,0
0,1,0,0,0,0,male,44,1,0,47134,0,0
0,1,0,0,0,0,male,49,1,1,79413,0,0
1,1,0,0,0,0,male,71,1,1,70184,0,0
1,1,0,0,0,0,male,52,0,1,50820,1,0
1,1,0,0,0,0,female,41,1,0,51857,0,0
0,1,0,0,0,0,female,59,1,1,52722,0,0
1,1,0,0,0,0,male,59,1,1,42625,1,0
1,1,0,0,0,0,female,71,1,1,51857,0,1
1,0,1,0,0,0,female,81,1,1,47449,0,0
0,1,0,0,0,0,male,58,1,1,50690,0,1
0,1,0,0,0,0,female,57,1,1,63560,1,0
1,1,0,0,0,0,male,35,1,1,43839,1,0
0,0,0,0,1,0,male,64,0,1,54628,1,0
1,1,0,0,0,0,male,46,1,0,62891,0,0
1,0,0,0,0,1,male,52,1,1,40959,1,0
1,1,0,0,0,0,male,70,1,1,83603,0,0
0,0,0,0,1,0,male,46,1,0,50854,1,0
1,1,0,0,0,0,female,40,1,1,69868,0,1
0,0,1,0,0,0,female,54,1,1,80707,0,0
0,0,1,0,0,0,female,60,1,1,77596,0,0
1,1,0,0,0,0,male,42,1,1,52960,1,0
0,1,0,0,0,0,male,24,0,0,50854,0,0
1,1,0,0,0,0,male,51,1,1,73460,1,0
0,1,0,0,0,0,female,31,1,1,68539,0,0
0,0,1,0,0,0,male,25,0,0,55550,0,1
1,0,0,0,1,0,male,48,0,1,78946,1,0
0,1,0,0,0,0,female,54,1,0,72679,0,0
0,1,0,0,0,0,female,40,1,0,51857,0,0
0,0,0,0,0,1,female,30,1,0,72157,0,0
1,0,1,0,0,0,female,36,1,0,95828,1,0
0,0,0,0,1,0,male,61,1,1,78946,0,0
0,1,0,0,0,0,female,53,1,1,63341,1,0
1,0,0,0,0,1,female,66,1,1,52722,1,0
1,1,0,0,0,0,female,55,1,1,73460,1,0
0,0,0,0,0,1,male,87,1,1,42534,0,0
1,1,0,0,0,0,female,67,1,1,40395,0,0
0,0,0,0,1,0,male,66,1,1,69868,0,0
0,0,1,0,0,0,male,47,1,1,85592,1,0
1,1,0,0,0,0,female,38,1,1,57450,1,1
0,0,1,0,0,0,male,51,1,1,64855,0,0
0,1,0,0,0,0,male,65,1,1,50003,0,0
